ts	iface	rx_bytes	tx_bytes
1787660820.599863452	s6-eth1	193907053	25594
1787660820.599863452	s6-eth2	68550544	93556653
1787660820.599863452	s6-eth3	15103	58545752
1787660820.599863452	s6-eth4	15683	110389961
1787660820.599863452	s7-eth1	126713634	110425029
1787660820.599863452	s7-eth2	27753	188550544
1787660820.599863452	s7-eth3	83650323	14713
1787660820.599863452	s7-eth4	88641038	17322
1787660820.599863452	s8-eth1	43391827	60260405
1787660820.599863452	s8-eth2	19910	152085354
1787660820.599863452	s8-eth3	33463607	15693
1787660820.599863452	s8-eth4	135500946	17253
1787660820.599863452	s9-eth1	58568168	21894
1787660820.599863452	s9-eth2	58578918	15103
1787660820.599863452	s9-eth3	14713	83695025
1787660820.599863452	s9-eth4	15693	33475143
1787660826.170044249	s10-eth1	115599152	25733
1787660826.170044249	s10-eth2	112329511	15743
1787660826.170044249	s10-eth3	17382	90246044
1787660826.170044249	s10-eth4	17373	137948080
1787660826.170044249	s1-eth1	28786	149785692
1787660826.170044249	s1-eth10	8520699	13003
1787660826.170044249	s1-eth11	34078914	13133
1787660826.170044249	s1-eth12	8520699	13133
1787660826.170044249	s1-eth13	8519257	13133
1787660826.170044249	s1-eth14	8522207	13133
1787660826.170044249	s1-eth15	1707315	13133
1787660826.170044249	s1-eth16	8523653	13133
1787660826.170044249	s1-eth17	8523719	13133
1787660826.170044249	s1-eth18	8526537	13133
1787660826.170044249	s1-eth19	34084616	13063
1787660826.170044249	s1-eth2	25654	197742893
1787660826.170044249	s1-eth20	8516579	13133
1787660826.170044249	s1-eth21	8522347	13133
1787660826.170044249	s1-eth22	8522211	13133
1787660826.170044249	s1-eth23	1707527	13145
1787660826.170044249	s1-eth24	8523723	13063
1787660826.170044249	s1-eth25	8525165	13063
1787660826.170044249	s1-eth26	8525095	13238
1787660826.170044249	s1-eth27	34065800	13133
1787660826.170044249	s1-eth28	8512117	13133
1787660826.170044249	s1-eth29	8514931	13133
1787660826.170044249	s1-eth3	34142418	13329
1787660826.170044249	s1-eth30	8513559	13133
1787660826.170044249	s1-eth31	1705807	13133
1787660826.170044249	s1-eth32	8515001	13133
1787660826.170044249	s1-eth33	8522141	13133
1787660826.170044249	s1-eth34	8516373	13133
1787660826.170044249	s1-eth4	8539777	13389
1787660826.170044249	s1-eth5	8538073	13133
1787660826.170044249	s1-eth6	8539515	13133
1787660826.170044249	s1-eth7	1710133	13133
1787660826.170044249	s1-eth8	8539581	13133
1787660826.170044249	s1-eth9	8539515	13133
1787660826.170044249	s2-eth1	78409532	104094811
1787660826.170044249	s2-eth10	8533677	13063
1787660826.170044249	s2-eth11	34123546	13133
1787660826.170044249	s2-eth12	8538003	13133
1787660826.170044249	s2-eth13	8533747	13133
1787660826.170044249	s2-eth14	8538003	13133
1787660826.170044249	s2-eth15	1710063	13123
1787660826.170044249	s2-eth16	8535189	13193
1787660826.170044249	s2-eth17	8531083	13212
1787660826.170044249	s2-eth18	8532235	13133
1787660826.170044249	s2-eth19	2696	34155607
1787660826.170044249	s2-eth2	95565479	70025830
1787660826.170044249	s2-eth20	2696	8542798
1787660826.170044249	s2-eth21	2696	8547064
1787660826.170044249	s2-eth22	2626	8548570
1787660826.170044249	s2-eth23	2778	1720778
1787660826.170044249	s2-eth24	2626	8549952
1787660826.170044249	s2-eth25	2696	8551454
1787660826.170044249	s2-eth26	2626	8550012
1787660826.170044249	s2-eth27	2696	34135359
1787660826.170044249	s2-eth28	2626	8537034
1787660826.170044249	s2-eth29	2696	8539848
1787660826.170044249	s2-eth3	34182598	13193
1787660826.170044249	s2-eth30	2556	8538406
1787660826.170044249	s2-eth31	2626	1719188
1787660826.170044249	s2-eth32	2626	8541360
1787660826.170044249	s2-eth33	2626	8548570
1787660826.170044249	s2-eth34	2626	8542732
1787660826.170044249	s2-eth4	8549679	13193
1787660826.170044249	s2-eth5	8549609	13193
1787660826.170044249	s2-eth6	8552493	13193
1787660826.170044249	s2-eth7	1713157	13193
