tests.test_app_package_proxy.SwitchStateDisclosesTheControlPlaneTest.test_the_pre_existing_keys_are_untouched	ok
tests.test_app_package_proxy.TheClientTheProxyBuildsTest.test_an_external_package_hands_the_client_no_arbitration	ok
tests.test_app_package_proxy.TheClientTheProxyBuildsTest.test_an_ndtwin_package_hands_the_client_its_election_id	ok
tests.test_app_package_proxy.TheClientTheProxyBuildsTest.test_without_a_package_it_is_the_client_the_proxy_has_always_built	ok
tests.test_app_package_proxy.TheHostTableMatchesTheFormulaItReplacedTest.test_a_host_with_no_access_link_is_refused_rather_than_skipped	ok
tests.test_app_package_proxy.TheHostTableMatchesTheFormulaItReplacedTest.test_a_pod_topo_shaped_model_is_followed_where_the_formula_would_be_wrong	ok
tests.test_app_package_proxy.TheHostTableMatchesTheFormulaItReplacedTest.test_every_host_in_the_model_is_in_the_table_exactly_once	ok
tests.test_app_package_proxy.TheHostTableMatchesTheFormulaItReplacedTest.test_the_proxy_host_table_matches_the_formula_it_replaces_at_128_hosts	ok
tests.test_app_package_proxy.TheHostTableMatchesTheFormulaItReplacedTest.test_the_proxy_host_table_matches_the_formula_it_replaces_at_four_hosts	ok
tests.test_app_package_proxy.TheProxyReadsTheSameModelTheFabricBuildsTest.test_a_package_topology_is_what_the_proxy_loads	ok
tests.test_app_package_proxy.TheSwitchListComesFromTheModelTest.test_the_baseline_model_still_produces_the_ten_dpids_the_literal_named	ok
tests.test_app_package_proxy.TheSwitchListComesFromTheModelTest.test_the_switch_list_comes_from_the_model_not_from_a_range	ok
tests.test_app_package_proxy.WhatTheProxySaysAboutOneSwitchesPipelineTest.test_a_missing_file_is_none_rather_than_an_invented_identifier	ok
tests.test_app_package_proxy.WhatTheProxySaysAboutOneSwitchesPipelineTest.test_a_real_file_gets_sixteen_lowercase_hex_characters	ok
tests.test_app_package_proxy.WhatTheProxySaysAboutOneSwitchesPipelineTest.test_it_is_the_first_sixteen_of_the_files_sha256	ok
tests.test_app_package_proxy.WhatTheProxySaysAboutOneSwitchesPipelineTest.test_the_real_ndtwin_p4info_fingerprints_when_it_is_on_disk	ok
tests.test_app_package_proxy.WhatTheProxySaysAboutOneSwitchesPipelineTest.test_two_different_programs_do_not_share_a_fingerprint	ok
tests.test_app_package_proxy.WhichPipelineEachSwitchRunsTest.test_a_package_naming_its_own_artefacts_does_not	ok
tests.test_app_package_proxy.WhichPipelineEachSwitchRunsTest.test_a_package_that_names_ndtwins_own_paths_is_not_called_foreign	ok
tests.test_app_package_proxy.WhichPipelineEachSwitchRunsTest.test_a_package_that_overrides_nothing_still_runs_ndtwins_own_pipeline	ok
tests.test_app_package_proxy.WhichPipelineEachSwitchRunsTest.test_a_switch_the_package_does_not_mention_follows_the_fabric_wide_answer	ok
tests.test_app_package_proxy.WhichPipelineEachSwitchRunsTest.test_the_baseline_fabric_runs_ndtwins_own_pipeline	ok
tests.test_bmv2_binary_override.LaunchHeadTest.test_head_with_lib_dir_carries_env_prefix	ok
tests.test_bmv2_binary_override.LaunchHeadTest.test_head_without_lib_dir_is_binary_alone	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_absent_file_refuses_instead_of_falling_back	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_commented_out_directive_refuses	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_comments_and_blanks_are_skipped	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_directive_whitespace_is_stripped	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_missing_binary_raises	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_non_executable_binary_raises	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_relative_path_raises_even_when_it_resolves_from_cwd	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_valid_override_with_sibling_lib	ok
tests.test_bmv2_binary_override.ResolveLauncherTest.test_valid_override_without_lib_dir	ok
tests.test_bmv2_binary_override.StartWiringTest.test_launch_refuses_when_the_override_is_absent	ok
tests.test_bmv2_binary_override.StartWiringTest.test_override_reaches_the_launch_command	ok
tests.test_clone_session.CloneSessionRequestTest.test_a_custom_session_and_port_are_honoured	ok
tests.test_clone_session.CloneSessionRequestTest.test_a_failed_delete_is_the_normal_first_boot_and_is_tolerated	ok
tests.test_clone_session.CloneSessionRequestTest.test_a_real_failure_is_reported_rather_than_swallowed	ok
tests.test_clone_session.CloneSessionRequestTest.test_a_settle_delete_failure_is_reported_not_swallowed	ok
tests.test_clone_session.CloneSessionRequestTest.test_a_settle_insert_failure_is_reported_not_swallowed	ok
tests.test_clone_session.CloneSessionRequestTest.test_an_existing_session_is_modified_rather_than_failing	ok
tests.test_clone_session.CloneSessionRequestTest.test_any_insert_failure_is_retried_as_modify	ok
tests.test_clone_session.CloneSessionRequestTest.test_class_of_service_stays_zero	ok
tests.test_clone_session.CloneSessionRequestTest.test_deletes_the_leftover_session_before_inserting	ok
tests.test_clone_session.CloneSessionRequestTest.test_does_not_truncate_on_the_switch	ok
tests.test_clone_session.CloneSessionRequestTest.test_installs_the_session_the_pipeline_clones_to	ok
tests.test_clone_session.CloneSessionRequestTest.test_is_an_insert_addressed_to_this_device	ok
tests.test_clone_session.CloneSessionRequestTest.test_sets_only_one_of_the_port_kind_oneof	ok
tests.test_clone_session.CloneSessionRequestTest.test_the_code_bmv2_actually_returns_also_falls_back_to_modify	ok
tests.test_clone_session.CloneSessionRequestTest.test_the_replica_targets_the_cpu_port	ok
tests.test_clone_session.CloneSessionRequestTest.test_the_session_id_is_inside_the_range_pi_accepts	ok
tests.test_clone_session.CloneSessionRequestTest.test_the_settle_pair_recreates_exactly_what_was_registered	ok
tests.test_clone_session.PacketInDispatchTest.test_a_genuine_packet_in_goes_to_the_discovery_path_only	ok
tests.test_clone_session.PacketInDispatchTest.test_a_sample_goes_to_the_telemetry_path_only	ok
tests.test_clone_session.PacketInDispatchTest.test_ingress_port_is_read_from_the_right_metadata_id	ok
tests.test_clone_session.PacketInDispatchTest.test_missing_callbacks_do_not_raise	ok
tests.test_clone_session.StartOrderingTest.test_push_config_false_does_not_write_the_clone_session	ok
tests.test_clone_session.StartOrderingTest.test_push_config_true_writes_the_clone_session_after_the_push	ok
tests.test_counter_route.AnExternalControlPlaneCanStillReadTest.test_a_read_only_client_answers_200	ok
tests.test_counter_route.AnExternalControlPlaneCanStillReadTest.test_the_read_still_went_to_the_switch	ok
tests.test_counter_route.TheReadingItselfTest.test_a_read_needs_no_election_id	ok
tests.test_counter_route.TheReadingItselfTest.test_a_reading_is_200_with_both_numbers	ok
tests.test_counter_route.TheReadingItselfTest.test_a_truthful_zero_is_a_200_and_not_a_503	ok
tests.test_counter_route.TheReadingItselfTest.test_an_alias_names_the_same_counter	ok
tests.test_counter_route.TheReadingItselfTest.test_the_full_name_names_it_too	ok
tests.test_counter_route.TheReadingItselfTest.test_the_request_names_the_counter_id_and_the_index_it_was_asked_for	ok
tests.test_counter_route.TheRefusalsTest.test_a_counter_this_pipeline_does_not_have_is_404	ok
tests.test_counter_route.TheRefusalsTest.test_a_failed_read_is_503_rather_than_a_zero	ok
tests.test_counter_route.TheRefusalsTest.test_a_negative_index_is_400_and_reaches_no_switch	ok
tests.test_counter_route.TheRefusalsTest.test_an_index_with_no_entry_is_503_and_says_it_is_not_a_zero	ok
tests.test_counter_route.TheRefusalsTest.test_an_unknown_dpid_is_404	ok
tests.test_counter_route.TheRefusalsTest.test_no_topology_is_503	ok
tests.test_counter_route.TheRouteIsRegisteredTest.test_the_name_is_a_path_parameter_so_a_dotted_name_survives	ok
tests.test_counter_route.TheRouteIsRegisteredTest.test_the_path_and_method_are_on_the_router	ok
tests.test_declared_links.LinkDiscoveryIsTheModeNotTheSeedCountTest.test_a_fabric_that_declares_nothing_reports_null	ok
tests.test_declared_links.LinkDiscoveryIsTheModeNotTheSeedCountTest.test_a_foreign_fabric_that_declares_no_link_still_says_declared	ok
tests.test_declared_links.LinkDiscoveryIsTheModeNotTheSeedCountTest.test_a_seed_that_raises_says_declared_and_names_the_error	ok
